int operator_i,int operand_a_i,int operand_b_i,int result_o,int comparison_result_o,int is_equal_result_o
8,43900,49220,2743,0,0
28,40695,24775,1,1,0
26,44859,41018,0,0,0
0,22705,19953,42658,0,0
