int operator_i,int operand_a_i,int operand_b_i,int result_o,int comparison_result_o,int is_equal_result_o
34,610,61791,61791,0,0
2,28073,7,28078,0,0
28,22141,31389,0,0,0
29,16547,10,0,0,0
26,63936,20340,0,0,0
25,44695,55157,1,1,0
