int operator_i,int operand_a_i,int operand_b_i,int result_o,int comparison_result_o,int is_equal_result_o
29,59133,60303,0,0,0
25,35201,21,0,0,0
25,41876,29589,0,0,0
1,8145,13723,4294961718,0,0
