int address,bool busy,int byte_sel,int data_from_bus,int data_to_bus,bool error_from_bus,int next_state,bool ready_from_bus,bool request,bool reset,int state,bool wb_ack,int wb_adr,bool wb_cyc,int wb_dat_i,int wb_dat_o,bool wb_err,bool wb_rst,int wb_sel,bool wb_stall,bool wb_stb,bool wb_we,bool write
96,0,1,0,255,0,2,0,1,0,1,0,96,0,0,25,0,0,0,0,0,0,1
96,1,1,0,255,0,2,0,1,0,2,0,96,1,0,255,0,0,1,0,1,1,1
96,1,1,0,255,0,3,0,1,0,2,0,96,1,0,255,0,0,1,1,1,1,1
96,1,1,0,255,0,3,0,1,0,3,0,96,1,0,255,0,0,1,1,0,1,1
96,1,1,0,255,0,3,0,1,0,3,0,96,1,0,255,0,0,1,1,0,1,1
96,1,1,0,255,0,3,0,1,0,3,0,96,1,0,255,0,0,1,1,0,1,1
96,1,1,0,255,0,3,0,1,0,3,0,96,1,0,255,0,0,1,1,0,1,1
96,1,1,0,255,0,3,0,1,0,3,0,96,1,0,255,0,0,1,1,0,1,1
96,1,1,0,255,0,3,0,1,0,3,0,96,1,0,255,0,0,1,1,0,1,1
96,1,1,0,255,0,3,0,1,0,3,0,96,1,0,255,0,0,1,1,0,1,1
96,1,0,0,255,0,1,1,0,0,3,1,96,1,0,255,0,0,1,0,0,1,0
96,0,0,0,255,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
96,0,1,0,218,0,2,0,1,0,1,0,96,0,0,255,0,0,0,0,0,0,1
96,1,1,0,218,0,2,0,1,0,2,0,96,1,0,218,0,0,1,0,1,1,1
96,1,1,0,218,0,3,0,1,0,2,0,96,1,0,218,0,0,1,1,1,1,1
96,1,1,0,218,0,3,0,1,0,3,0,96,1,0,218,0,0,1,1,0,1,1
96,1,1,0,218,0,3,0,1,0,3,0,96,1,0,218,0,0,1,1,0,1,1
96,1,1,0,218,0,3,0,1,0,3,0,96,1,0,218,0,0,1,1,0,1,1
96,1,1,0,218,0,3,0,1,0,3,0,96,1,0,218,0,0,1,1,0,1,1
96,1,1,0,218,0,3,0,1,0,3,0,96,1,0,218,0,0,1,1,0,1,1
96,1,1,0,218,0,3,0,1,0,3,0,96,1,0,218,0,0,1,1,0,1,1
96,1,1,0,218,0,3,0,1,0,3,0,96,1,0,218,0,0,1,1,0,1,1
96,1,0,0,218,0,1,1,0,0,3,1,96,1,0,218,0,0,1,0,0,1,0
96,0,0,0,218,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
96,0,1,0,51,0,2,0,1,0,1,0,96,0,0,218,0,0,0,0,0,0,1
96,1,1,0,51,0,2,0,1,0,2,0,96,1,0,51,0,0,1,0,1,1,1
96,1,1,0,51,0,3,0,1,0,2,0,96,1,0,51,0,0,1,1,1,1,1
96,1,1,0,51,0,3,0,1,0,3,0,96,1,0,51,0,0,1,1,0,1,1
96,1,1,0,51,0,3,0,1,0,3,0,96,1,0,51,0,0,1,1,0,1,1
96,1,1,0,51,0,3,0,1,0,3,0,96,1,0,51,0,0,1,1,0,1,1
96,1,1,0,51,0,3,0,1,0,3,0,96,1,0,51,0,0,1,1,0,1,1
96,1,1,0,51,0,3,0,1,0,3,0,96,1,0,51,0,0,1,1,0,1,1
96,1,1,0,51,0,3,0,1,0,3,0,96,1,0,51,0,0,1,1,0,1,1
96,1,1,0,51,0,3,0,1,0,3,0,96,1,0,51,0,0,1,1,0,1,1
96,1,0,0,51,0,1,1,0,0,3,1,96,1,0,51,0,0,1,0,0,1,0
96,0,0,0,51,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
96,0,1,0,132,0,2,0,1,0,1,0,96,0,0,51,0,0,0,0,0,0,1
96,1,1,0,132,0,2,0,1,0,2,0,96,1,0,132,0,0,1,0,1,1,1
96,1,1,0,132,0,3,0,1,0,2,0,96,1,0,132,0,0,1,1,1,1,1
96,1,1,0,132,0,3,0,1,0,3,0,96,1,0,132,0,0,1,1,0,1,1
96,1,1,0,132,0,3,0,1,0,3,0,96,1,0,132,0,0,1,1,0,1,1
96,1,1,0,132,0,3,0,1,0,3,0,96,1,0,132,0,0,1,1,0,1,1
96,1,1,0,132,0,3,0,1,0,3,0,96,1,0,132,0,0,1,1,0,1,1
96,1,1,0,132,0,3,0,1,0,3,0,96,1,0,132,0,0,1,1,0,1,1
96,1,1,0,132,0,3,0,1,0,3,0,96,1,0,132,0,0,1,1,0,1,1
96,1,1,0,132,0,3,0,1,0,3,0,96,1,0,132,0,0,1,1,0,1,1
96,1,0,0,132,0,1,1,0,0,3,1,96,1,0,132,0,0,1,0,0,1,0
96,0,0,0,132,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
96,0,1,0,1,0,2,0,1,0,1,0,96,0,0,132,0,0,0,0,0,0,1
96,1,1,0,1,0,2,0,1,0,2,0,96,1,0,1,0,0,1,0,1,1,1
96,1,1,0,1,0,3,0,1,0,2,0,96,1,0,1,0,0,1,1,1,1,1
96,1,1,0,1,0,3,0,1,0,3,0,96,1,0,1,0,0,1,1,0,1,1
96,1,1,0,1,0,3,0,1,0,3,0,96,1,0,1,0,0,1,1,0,1,1
96,1,1,0,1,0,3,0,1,0,3,0,96,1,0,1,0,0,1,1,0,1,1
96,1,1,0,1,0,3,0,1,0,3,0,96,1,0,1,0,0,1,1,0,1,1
96,1,1,0,1,0,3,0,1,0,3,0,96,1,0,1,0,0,1,1,0,1,1
96,1,1,0,1,0,3,0,1,0,3,0,96,1,0,1,0,0,1,1,0,1,1
96,1,1,0,1,0,3,0,1,0,3,0,96,1,0,1,0,0,1,1,0,1,1
96,1,0,0,1,0,1,1,0,0,3,1,96,1,0,1,0,0,1,0,0,1,0
96,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
96,0,1,0,114,0,2,0,1,0,1,0,96,0,0,1,0,0,0,0,0,0,1
96,1,1,0,114,0,2,0,1,0,2,0,96,1,0,114,0,0,1,0,1,1,1
96,1,1,0,114,0,3,0,1,0,2,0,96,1,0,114,0,0,1,1,1,1,1
96,1,1,0,114,0,3,0,1,0,3,0,96,1,0,114,0,0,1,1,0,1,1
96,1,1,0,114,0,3,0,1,0,3,0,96,1,0,114,0,0,1,1,0,1,1
96,1,1,0,114,0,3,0,1,0,3,0,96,1,0,114,0,0,1,1,0,1,1
96,1,1,0,114,0,3,0,1,0,3,0,96,1,0,114,0,0,1,1,0,1,1
96,1,1,0,114,0,3,0,1,0,3,0,96,1,0,114,0,0,1,1,0,1,1
96,1,1,0,114,0,3,0,1,0,3,0,96,1,0,114,0,0,1,1,0,1,1
96,1,1,0,114,0,3,0,1,0,3,0,96,1,0,114,0,0,1,1,0,1,1
96,1,0,0,114,0,1,1,0,0,3,1,96,1,0,114,0,0,1,0,0,1,0
96,0,0,0,114,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
96,0,1,0,204,0,2,0,1,0,1,0,96,0,0,114,0,0,0,0,0,0,1
96,1,1,0,204,0,2,0,1,0,2,0,96,1,0,204,0,0,1,0,1,1,1
96,1,1,0,204,0,3,0,1,0,2,0,96,1,0,204,0,0,1,1,1,1,1
96,1,1,0,204,0,3,0,1,0,3,0,96,1,0,204,0,0,1,1,0,1,1
96,1,1,0,204,0,3,0,1,0,3,0,96,1,0,204,0,0,1,1,0,1,1
96,1,1,0,204,0,3,0,1,0,3,0,96,1,0,204,0,0,1,1,0,1,1
96,1,1,0,204,0,3,0,1,0,3,0,96,1,0,204,0,0,1,1,0,1,1
96,1,1,0,204,0,3,0,1,0,3,0,96,1,0,204,0,0,1,1,0,1,1
96,1,1,0,204,0,3,0,1,0,3,0,96,1,0,204,0,0,1,1,0,1,1
96,1,1,0,204,0,3,0,1,0,3,0,96,1,0,204,0,0,1,1,0,1,1
96,1,0,0,204,0,1,1,0,0,3,1,96,1,0,204,0,0,1,0,0,1,0
96,0,0,0,204,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
96,0,1,0,101,0,2,0,1,0,1,0,96,0,0,204,0,0,0,0,0,0,1
96,1,1,0,101,0,2,0,1,0,2,0,96,1,0,101,0,0,1,0,1,1,1
96,1,1,0,101,0,3,0,1,0,2,0,96,1,0,101,0,0,1,1,1,1,1
96,1,1,0,101,0,3,0,1,0,3,0,96,1,0,101,0,0,1,1,0,1,1
96,1,1,0,101,0,3,0,1,0,3,0,96,1,0,101,0,0,1,1,0,1,1
96,1,1,0,101,0,3,0,1,0,3,0,96,1,0,101,0,0,1,1,0,1,1
96,1,1,0,101,0,3,0,1,0,3,0,96,1,0,101,0,0,1,1,0,1,1
96,1,1,0,101,0,3,0,1,0,3,0,96,1,0,101,0,0,1,1,0,1,1
96,1,1,0,101,0,3,0,1,0,3,0,96,1,0,101,0,0,1,1,0,1,1
96,1,1,0,101,0,3,0,1,0,3,0,96,1,0,101,0,0,1,1,0,1,1
96,1,0,0,101,0,1,1,0,0,3,1,96,1,0,101,0,0,1,0,0,1,0
96,0,0,0,101,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
96,0,1,0,165,0,2,0,1,0,1,0,96,0,0,101,0,0,0,0,0,0,1
96,1,1,0,165,0,2,0,1,0,2,0,96,1,0,165,0,0,1,0,1,1,1
96,1,1,0,165,0,3,0,1,0,2,0,96,1,0,165,0,0,1,1,1,1,1
96,1,1,0,165,0,3,0,1,0,3,0,96,1,0,165,0,0,1,1,0,1,1
96,1,1,0,165,0,3,0,1,0,3,0,96,1,0,165,0,0,1,1,0,1,1
96,1,1,0,165,0,3,0,1,0,3,0,96,1,0,165,0,0,1,1,0,1,1
96,1,1,0,165,0,3,0,1,0,3,0,96,1,0,165,0,0,1,1,0,1,1
96,1,1,0,165,0,3,0,1,0,3,0,96,1,0,165,0,0,1,1,0,1,1
96,1,1,0,165,0,3,0,1,0,3,0,96,1,0,165,0,0,1,1,0,1,1
96,1,1,0,165,0,3,0,1,0,3,0,96,1,0,165,0,0,1,1,0,1,1
96,1,0,0,165,0,1,1,0,0,3,1,96,1,0,165,0,0,1,0,0,1,0
96,0,0,0,165,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
96,0,1,0,33,0,2,0,1,0,1,0,96,0,0,165,0,0,0,0,0,0,1
96,1,1,0,33,0,2,0,1,0,2,0,96,1,0,33,0,0,1,0,1,1,1
96,1,1,0,33,0,3,0,1,0,2,0,96,1,0,33,0,0,1,1,1,1,1
96,1,1,0,33,0,3,0,1,0,3,0,96,1,0,33,0,0,1,1,0,1,1
96,1,1,0,33,0,3,0,1,0,3,0,96,1,0,33,0,0,1,1,0,1,1
96,1,1,0,33,0,3,0,1,0,3,0,96,1,0,33,0,0,1,1,0,1,1
96,1,1,0,33,0,3,0,1,0,3,0,96,1,0,33,0,0,1,1,0,1,1
96,1,1,0,33,0,3,0,1,0,3,0,96,1,0,33,0,0,1,1,0,1,1
96,1,1,0,33,0,3,0,1,0,3,0,96,1,0,33,0,0,1,1,0,1,1
96,1,1,0,33,0,3,0,1,0,3,0,96,1,0,33,0,0,1,1,0,1,1
96,1,0,0,33,0,1,1,0,0,3,1,96,1,0,33,0,0,1,0,0,1,0
96,0,0,0,33,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
96,0,1,0,244,0,2,0,1,0,1,0,96,0,0,33,0,0,0,0,0,0,1
96,1,1,0,244,0,2,0,1,0,2,0,96,1,0,244,0,0,1,0,1,1,1
96,1,1,0,244,0,3,0,1,0,2,0,96,1,0,244,0,0,1,1,1,1,1
96,1,1,0,244,0,3,0,1,0,3,0,96,1,0,244,0,0,1,1,0,1,1
96,1,1,0,244,0,3,0,1,0,3,0,96,1,0,244,0,0,1,1,0,1,1
96,1,1,0,244,0,3,0,1,0,3,0,96,1,0,244,0,0,1,1,0,1,1
96,1,1,0,244,0,3,0,1,0,3,0,96,1,0,244,0,0,1,1,0,1,1
96,1,1,0,244,0,3,0,1,0,3,0,96,1,0,244,0,0,1,1,0,1,1
96,1,1,0,244,0,3,0,1,0,3,0,96,1,0,244,0,0,1,1,0,1,1
96,1,1,0,244,0,3,0,1,0,3,0,96,1,0,244,0,0,1,1,0,1,1
96,1,0,0,244,0,1,1,0,0,3,1,96,1,0,244,0,0,1,0,0,1,0
96,0,0,0,244,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
