int operator_i,int operand_a_i,int operand_b_i,int result_o,int comparison_result_o,int is_equal_result_o
8,27764,50386,0,0,0
1,5538,2599,2939,0,0
33,43670,9,43670,1,0
1,16253,24,16229,0,0
