int operator_i,int operand_a_i,int operand_b_i,int result_o,int comparison_result_o,int is_equal_result_o
4,8207,54995,3,0,0
3,64292,12,64300,0,0
27,16237,3,1,1,0
1,39307,22,39285,0,0
