int operator_i,int operand_a_i,int operand_b_i,int result_o,int comparison_result_o,int is_equal_result_o
4,19261,28136,18728,0,0
9,60562,24,0,0,0
30,59969,16,1,1,0
4,2836,28,20,0,0
