int operator_i,int operand_a_i,int operand_b_i,int result_o,int comparison_result_o,int is_equal_result_o
25,24270,44334,1,1,0
33,59805,9,59805,1,0
34,22368,22,22368,1,0
34,34195,24,34195,1,0
