int operator_i,int operand_a_i,int operand_b_i,int result_o,int comparison_result_o,int is_equal_result_o
34,10926,29677,29677,0,0
0,30734,30,30764,0,0
33,57255,30,57255,1,0
1,51271,53136,4294965431,0,0
