int operator_i,int operand_a_i,int operand_b_i,int result_o,int comparison_result_o,int is_equal_result_o
32,13855,61780,13855,1,0
32,27325,16451,16451,0,0
27,53994,16,1,1,0
0,54189,12,54201,0,0
