int operator_i,int operand_a_i,int operand_b_i,int result_o,int comparison_result_o,int is_equal_result_o
27,1561,29558,0,0,0
34,12804,16,12804,1,0
30,9314,28,1,1,0
2,22740,20,22720,0,0
