int operator_i,int operand_a_i,int operand_b_i,int result_o,int comparison_result_o,int is_equal_result_o
9,18896,20824,0,0,0
29,29719,27,0,0,0
33,60279,3,60279,1,0
0,59577,19,59596,0,0
