int operator_i,int operand_a_i,int operand_b_i,int result_o,int comparison_result_o,int is_equal_result_o
29,13705,52696,0,0,0
4,45130,18106,10,0,0
25,16409,63467,1,1,0
9,51311,26427,0,0,0
30,1237,22485,1,1,0
32,45229,18,18,0,0
33,53620,23,53620,1,0
25,55123,28516,0,0,0
