int operator_i,int operand_a_i,int operand_b_i,int result_o,int comparison_result_o,int is_equal_result_o
8,40762,50147,5095,0,0
31,21708,17250,17250,0,0
30,36316,4,1,1,0
27,43946,6,1,1,0
