int operator_i,int operand_a_i,int operand_b_i,int result_o,int comparison_result_o,int is_equal_result_o
3,3781,20091,20223,0,0
31,56526,0,0,0,0
33,1505,21,1505,1,0
2,16471,41306,57613,0,0
31,4946,3,3,0,0
27,46830,30552,1,1,0
25,65176,17,0,0,0
