int operator_i,int operand_a_i,int operand_b_i,int result_o,int comparison_result_o,int is_equal_result_o
26,48335,54405,1,1,0
9,10141,6,158,0,0
30,28854,52728,1,1,0
2,27429,16,27445,0,0
28,47095,20913,1,1,0
9,51772,58344,202,0,0
34,53279,6,53279,1,0
30,45650,26074,1,1,0
9,7051,61703,55,0,0
