int operator_i,int operand_a_i,int operand_b_i,int result_o,int comparison_result_o,int is_equal_result_o
28,1759,28822,0,0,0
2,49361,29,49356,0,0
28,41025,4265,1,1,0
34,213,24,213,1,0
