int operator_i,int operand_a_i,int operand_b_i,int result_o,int comparison_result_o,int is_equal_result_o
3,26761,40009,64713,0,0
34,12863,19,12863,1,0
30,11423,5,1,1,0
33,34018,25326,34018,1,0
