int operator_i,int operand_a_i,int operand_b_i,int result_o,int comparison_result_o,int is_equal_result_o
25,7151,39636,1,1,0
10,28927,5,925664,0,0
34,37420,4774,37420,1,0
33,14031,53764,53764,0,0
4,27851,59072,25792,0,0
26,27270,21157,0,0,0
34,62328,5,62328,1,0
29,5592,8,0,0,0
