int operator_i,int operand_a_i,int operand_b_i,int result_o,int comparison_result_o,int is_equal_result_o
4,42097,50501,33857,0,0
1,63669,7473,56196,0,0
30,43957,3284,1,1,0
1,42435,4,42431,0,0
