int operator_i,int operand_a_i,int operand_b_i,int result_o,int comparison_result_o,int is_equal_result_o
29,41776,57180,0,0,0
4,59079,8,0,0,0
28,19890,25,1,1,0
2,18557,53004,34673,0,0
34,25233,0,25233,1,0
33,19971,23,19971,1,0
30,7033,23,1,1,0
