int operator_i,int operand_a_i,int operand_b_i,int result_o,int comparison_result_o,int is_equal_result_o
3,9535,55218,63423,0,0
27,22130,27,1,1,0
28,32825,22,1,1,0
8,25970,44609,12985,0,0
