int operator_i,int operand_a_i,int operand_b_i,int result_o,int comparison_result_o,int is_equal_result_o
32,13616,58276,13616,1,0
30,33443,20,1,1,0
34,41453,22,41453,1,0
9,36291,15,1,0,0
