int operator_i,int operand_a_i,int operand_b_i,int result_o,int comparison_result_o,int is_equal_result_o
33,3253,62715,62715,0,0
32,42228,14,14,0,0
30,58857,8,1,1,0
9,58733,22286,3,0,0
