int operator_i,int operand_a_i,int operand_b_i,int result_o,int comparison_result_o,int is_equal_result_o
30,5162,26503,1,1,0
9,57243,21,0,0,0
33,19834,15853,19834,1,0
25,16534,1,0,0,0
