int operator_i,int operand_a_i,int operand_b_i,int result_o,int comparison_result_o,int is_equal_result_o
0,33427,44703,78130,0,0
4,40158,16,16,0,0
30,36353,27,1,1,0
34,60491,31,60491,1,0
