int operator_i,int operand_a_i,int operand_b_i,int result_o,int comparison_result_o,int is_equal_result_o
32,7146,17061,7146,1,0
3,37641,10,37643,0,0
34,20336,588,20336,1,0
25,49946,15,0,0,0
