int operator_i,int operand_a_i,int operand_b_i,int result_o,int comparison_result_o,int is_equal_result_o
3,13237,33379,46071,0,0
29,59390,22,0,0,0
30,8611,27,1,1,0
27,57899,17,1,1,0
