int operator_i,int operand_a_i,int operand_b_i,int result_o,int comparison_result_o,int is_equal_result_o
33,28578,35532,35532,0,0
4,58844,35308,33228,0,0
34,30438,5491,30438,1,0
4,20765,11,9,0,0
