int operator_i,int operand_a_i,int operand_b_i,int result_o,int comparison_result_o,int is_equal_result_o
27,13437,18959,0,0,0
2,50101,44988,27657,0,0
30,13448,24,1,1,0
26,45769,47440,1,1,0
0,28362,26,28388,0,0
28,4171,15,1,1,0
33,10458,4,10458,1,0
