int operator_i,int operand_a_i,int operand_b_i,int result_o,int comparison_result_o,int is_equal_result_o
9,12285,23435,5,0,0
29,2676,16,0,0,0
33,44687,22174,44687,1,0
26,21341,27,0,0,0
